time (seconds),weight (kg)
185.451648951,224.092
185.451931953,224.564
185.452198029,224.508
185.452490091,224.342
185.705271006,224.314
185.705642939,224.647
185.706080914,224.868
185.706398964,225.146
185.958126068,225.118
185.95855093,224.952
185.958902121,225.035
186.209161997,225.34
186.209557056,225.755
186.209899902,225.866
186.210236073,225.672
186.468429089,225.45
186.468709946,225.561
186.468976021,225.922
186.46923995,226.005
187.036364079,225.894
187.036653996,225.894
187.036906004,225.949
187.037156105,225.866
187.037405014,225.977
187.037652969,226.31
187.037939072,226.698
187.038187027,226.614
187.301775932,226.448
187.302065134,226.67
187.302335024,226.864
187.302602053,226.725
187.538192034,226.448
187.538475037,226.698
187.538743973,227.086
187.539011002,226.975
187.776504993,226.753
187.776789904,226.892
187.777059078,227.28
188.042052984,227.28
188.042335033,227.113
188.042602062,227.03
188.042869091,227.113
188.283081055,227.39
188.283361912,227.889
188.283628941,227.862
188.283895016,227.501
188.530057907,227.113
188.530396938,227.141
188.531435013,227.917
188.531772137,228.942
188.778625011,228.61
188.77904892,228.166
188.779473066,228.444
189.031466961,228.859
189.031888962,228.915
189.032351017,228.499
189.032753944,228.277
189.285403967,228.111
189.28568697,228.444
